;Accuracy;f1_score_macro;Method;Alpha;Samples_labeled;Dataset;Neighbors;Resolution;ADC;Time;Qnt_Amostras;Qnt_parametros;Execucao
99;0,7770034843205574;0,7678463094034378;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,07080459999997402;297,0;13,0;10,0
100;0,6341463414634146;0,5534563236274728;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,026213299999653827;297,0;13,0;11,0
101;0,7804878048780488;0,780445156824888;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,0998600000020815;297,0;13,0;12,0
102;0,7421602787456446;0,7147270578121643;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,02932419999706326;297,0;13,0;13,0
103;0,7282229965156795;0,6963374932175801;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,031935400002112146;297,0;13,0;14,0
104;0,6236933797909407;0,5961117481496925;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,32234360000438755;297,0;13,0;15,0
105;0,7665505226480837;0,7643071643071643;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,09041879999858793;297,0;13,0;16,0
106;0,6933797909407665;0,6538377192982456;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,04363369999919087;297,0;13,0;17,0
107;0,7909407665505227;0,7900204858062628;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,028545799999847077;297,0;13,0;18,0
108;0,5888501742160279;0,4580399436691845;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,0676510999983293;297,0;13,0;19,0
109;0,7630662020905923;0,7446886446886447;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,02832219999982044;297,0;13,0;20,0
110;0,578397212543554;0,4365518472247011;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,04703010000230279;297,0;13,0;21,0
111;0,7421602787456446;0,7210224884405212;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,05140599999867845;297,0;13,0;22,0
112;0,6829268292682927;0,6283282813189316;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,02424040000187233;297,0;13,0;23,0
113;0,7317073170731707;0,7038659966499162;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,10465599999588449;297,0;13,0;24,0
114;0,8083623693379791;0,8074271980870817;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,03129169999738224;297,0;13,0;25,0
115;0,6655052264808362;0,6223684210526316;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,032187700002396014;297,0;13,0;26,0
116;0,6550522648083623;0,641399416909621;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,04508499999792548;297,0;13,0;27,0
117;0,6829268292682927;0,6328427031054503;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,029539800001657568;297,0;13,0;28,0
118;0,7909407665505227;0,7903681340085703;LLGC;0,9;4;heart_2classes;6;1;fastgreedy;0,10762509999767644;297,0;13,0;29,0
